test_group,battery_no,cycle_idx,qnom_start_frac,qnom_was_clamped,rmse_ekf,rmse_gpr,rmse_bayes,delta_gpr_vs_ekf,delta_bayes_vs_ekf,delta_bayes_vs_gpr,rmse_ekf_late,rmse_gpr_late,rmse_bayes_late,delta_gpr_vs_ekf_late,delta_bayes_vs_ekf_late,delta_bayes_vs_gpr_late,mean_abs_residual_pred,mean_alpha_bayes,mean_sigma_ekf,mean_sigma_gpr,mean_gpr_scale_eff,mem_ekf_bad_in,mem_gpr_bad_in,rmse_v,is_bayes_improved_vs_ekf,is_bayes_better_than_gpr,is_bayes_worse_vs_ekf,is_bayes_worse_than_gpr,is_selected_cycle
secondary,97,1,1,1,0.0277156182328287,0.0382827882999855,0.0337953703027256,0.0105671700671568,0.00607975206989687,-0.00448741799725991,NaN,NaN,NaN,NaN,NaN,NaN,0.0204414424178112,0.816842498161827,0.0140010724298851,0.0058130869430585,1.83754495928608,0.55,0.2,0.107795110371702,0,1,1,0,1
secondary,97,2,0.97,1,0.0131217532965862,0.0208354085921247,0.0152445264631729,0.0077136552955385,0.0021227731665867,-0.00559088212895179,NaN,NaN,NaN,NaN,NaN,NaN,0.0228976039601755,0.774618315218504,0.0127337687387851,0.00632321222895499,1.88079270407999,0.499123188036544,0.276842131972396,0.112675415039947,0,1,1,0,1
secondary,97,3,0.94,1,0.011648796942774,0.0180333674578794,0.0135141461170245,0.00638457051510536,0.00186534917425048,-0.00451922134085487,NaN,NaN,NaN,NaN,NaN,NaN,0.0203983694415969,0.79525824499192,0.0125187279896931,0.00595367338464764,1.87263119539706,0.454724485217894,0.347153242376506,0.109586963106304,0,1,1,0,1
