test_group,battery_no,cycle_idx,qnom_start_frac,qnom_was_clamped,rmse_ekf,rmse_gpr,rmse_bayes,delta_gpr_vs_ekf,delta_bayes_vs_ekf,delta_bayes_vs_gpr,rmse_ekf_late,rmse_gpr_late,rmse_bayes_late,delta_gpr_vs_ekf_late,delta_bayes_vs_ekf_late,delta_bayes_vs_gpr_late,mean_abs_residual_pred,mean_alpha_bayes,mean_sigma_ekf,mean_sigma_gpr,mean_gpr_scale_eff,mem_ekf_bad_in,mem_gpr_bad_in,rmse_v,is_bayes_improved_vs_ekf,is_bayes_better_than_gpr,is_bayes_worse_vs_ekf,is_bayes_worse_than_gpr,is_selected_cycle
secondary,124,1,1,1,0.0327630458555719,0.0435685081522777,0.0390037314044123,0.0108054622967058,0.00624068554884041,-0.00456477674786539,NaN,NaN,NaN,NaN,NaN,NaN,0.0209043649060809,0.804397202784499,0.0131373257480097,0.00584754016267204,1.84762039331907,0.55,0.2,0.108766028635357,0,1,1,0,1
secondary,124,2,0.97,1,0.0231420623230532,0.0348027259724704,0.0304166414919937,0.0116606636494172,0.00727457916894053,-0.00438608448047665,NaN,NaN,NaN,NaN,NaN,NaN,0.0202596492000297,0.828482795146189,0.0137727344654972,0.00588765028513836,1.8514554959784,0.494128908509151,0.277879865819197,0.111973883839297,0,1,1,0,1
secondary,124,3,0.94,1,0.0203418668053847,0.0307560920912132,0.029261908890843,0.0104142252858286,0.00892004208545833,-0.00149418320037023,NaN,NaN,NaN,NaN,NaN,NaN,0.022962028159778,0.799568880150289,0.0129469060436829,0.00591278735067568,1.86591566290123,0.457872534369499,0.340732814767754,0.112125545247171,0,1,1,0,1
