test_group,battery_no,cycle_idx,qnom_start_frac,qnom_was_clamped,rmse_ekf,rmse_gpr,rmse_bayes,delta_gpr_vs_ekf,delta_bayes_vs_ekf,delta_bayes_vs_gpr,rmse_ekf_late,rmse_gpr_late,rmse_bayes_late,delta_gpr_vs_ekf_late,delta_bayes_vs_ekf_late,delta_bayes_vs_gpr_late,mean_abs_residual_pred,mean_alpha_bayes,mean_sigma_ekf,mean_sigma_gpr,mean_gpr_scale_eff,mem_ekf_bad_in,mem_gpr_bad_in,rmse_v,is_bayes_improved_vs_ekf,is_bayes_better_than_gpr,is_bayes_worse_vs_ekf,is_bayes_worse_than_gpr,is_selected_cycle
secondary,119,1,1,1,0.0341250228293382,0.043035753151515,0.03876506582693,0.0089107303221768,0.00464004299759176,-0.00427068732458505,NaN,NaN,NaN,NaN,NaN,NaN,0.0207428315378807,0.806306830134568,0.0134295768877974,0.00582821716861658,1.84399392897083,0.55,0.2,0.117191907868919,0,1,1,0,1
secondary,119,2,0.97,1,0.0130364367159174,0.0311463658245464,0.0259163170588712,0.018109929108629,0.0128798803429538,-0.00523004876567518,NaN,NaN,NaN,NaN,NaN,NaN,0.0219076021976541,0.785760869119405,0.0135687333045211,0.00633763405388519,1.87564236139092,0.495119783583618,0.277403697440191,0.107475164493364,0,1,1,0,1
secondary,119,3,0.94,1,0.0103743495171643,0.0273731191986211,0.0241930119352363,0.0169987696814568,0.0138186624180721,-0.00318010726338475,NaN,NaN,NaN,NaN,NaN,NaN,0.0222396354887761,0.829870898473852,0.0143488646291719,0.00590115584695276,1.85578604455451,0.457022142459403,0.349290327789231,0.0953291282936759,0,1,1,0,1
