test_group,battery_no,cycle_idx,qnom_start_frac,qnom_was_clamped,rmse_ekf,rmse_gpr,rmse_bayes,delta_gpr_vs_ekf,delta_bayes_vs_ekf,delta_bayes_vs_gpr,rmse_ekf_late,rmse_gpr_late,rmse_bayes_late,delta_gpr_vs_ekf_late,delta_bayes_vs_ekf_late,delta_bayes_vs_gpr_late,mean_abs_residual_pred,mean_alpha_bayes,mean_sigma_ekf,mean_sigma_gpr,mean_gpr_scale_eff,mem_ekf_bad_in,mem_gpr_bad_in,rmse_v,is_bayes_improved_vs_ekf,is_bayes_better_than_gpr,is_bayes_worse_vs_ekf,is_bayes_worse_than_gpr,is_selected_cycle
secondary,118,1,1,1,0.0179085706560534,0.0367063939950342,0.032252723865493,0.0187978233389808,0.0143441532094396,-0.00445367012954123,NaN,NaN,NaN,NaN,NaN,NaN,0.0214795774287232,0.807884914818746,0.0137204764231877,0.00582314574965371,1.84116465834949,0.55,0.2,0.110294878290631,0,1,1,0,1
secondary,118,2,0.97,1,0.0128842542581054,0.029905699047315,0.0250574687151584,0.0170214447892095,0.012173214457053,-0.00484823033215657,NaN,NaN,NaN,NaN,NaN,NaN,0.0213983711677078,0.784919275471316,0.0133400102709203,0.0063382731048104,1.87767359918013,0.497173758099691,0.277066433236856,0.106895007162747,0,1,1,0,1
secondary,118,3,0.94,1,0.0186444074583859,0.0265262241335742,0.0251745558790017,0.00788181667518831,0.00653014842061579,-0.00135166825457252,NaN,NaN,NaN,NaN,NaN,NaN,0.0227109631094454,0.80440785297104,0.0141796025047528,0.00634105930621812,1.87824728050569,0.457390175882941,0.348996606197912,0.106317860444255,0,1,1,0,1
