test_group,battery_no,cycle_idx,qnom_start_frac,qnom_was_clamped,rmse_ekf,rmse_gpr,rmse_bayes,delta_gpr_vs_ekf,delta_bayes_vs_ekf,delta_bayes_vs_gpr,rmse_ekf_late,rmse_gpr_late,rmse_bayes_late,delta_gpr_vs_ekf_late,delta_bayes_vs_ekf_late,delta_bayes_vs_gpr_late,mean_abs_residual_pred,mean_alpha_bayes,mean_sigma_ekf,mean_sigma_gpr,mean_gpr_scale_eff,mem_ekf_bad_in,mem_gpr_bad_in,rmse_v,is_bayes_improved_vs_ekf,is_bayes_better_than_gpr,is_bayes_worse_vs_ekf,is_bayes_worse_than_gpr,is_selected_cycle
secondary,89,1,1,1,0.0311006842932905,0.035735453535407,0.0310211820042699,0.00463476924211654,-7.95022890205908e-05,-0.00471427153113713,NaN,NaN,NaN,NaN,NaN,NaN,0.0198302415703504,0.783001204859076,0.0136855338175563,0.00629981264380997,1.86504836999798,0.55,0.2,0.114603844268501,1,1,0,0,1
secondary,89,2,0.97,1,0.0189198814955966,0.0212387971572329,0.0160275315113932,0.00231891566163627,-0.00289234998420341,-0.00521126564583967,NaN,NaN,NaN,NaN,NaN,NaN,0.0220522706243957,0.793171751954837,0.0138920156633709,0.00633013270737269,1.87374148980472,0.496938345211151,0.286994804938549,0.111333058619507,1,1,0,0,1
secondary,89,3,0.94,1,0.0161085439299686,0.0120001738411592,0.00932412263477705,-0.00410837008880939,-0.00678442129519154,-0.00267605120638215,NaN,NaN,NaN,NaN,NaN,NaN,0.0217190193710624,0.790282304302427,0.0126479239900976,0.00592970740313483,1.87132391086994,0.460155780889212,0.356587221487339,0.111538279050241,1,1,0,0,1
